mktID,weekdayThisAreaIsActive,date,mktDay,year,month,weekday,mkt_lat,mkt_lon,sumsum_maxpMax_27_100,sumsum_maxpMax_27_24,acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,heavy_haze_percent,instrument,light_haze_percent,satellite_azimuth,satellite_id,shadow_percent,sun_azimuth,sun_elevation,view_angle,visible_confidence_percent,visible_percent,time_decimal,diff_to_median_time,exclDates,maxVar_s_6_maxpMax_1
lon9_9576lat36_8643,1,2020-04-04,99,2020,4,6,9.9576,36.8643,,,2020-04-04T06:24:57.186655Z,0.01,97.0,100.0,0.0,0.0,0.0,PS2,0.0,261.8,1050,0.0,91.1,42.7,1.9,97.0,100.0,6.4158333333333335,1.110555555555555,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-04-04,99,2020,4,6,9.9576,36.8643,,,2020-04-04T06:24:58.141908Z,0.03,99.0,100.0,0.0,0.0,0.0,PS2,0.0,261.7,1050,0.0,91.1,42.7,2.0,99.0,100.0,6.416111111111111,1.1102777777777773,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-04-25,99,2020,4,6,9.9576,36.8643,,,2020-04-25T06:23:06.647683Z,0.0,98.0,100.0,0.0,0.0,0.0,PS2,0.0,261.4,0f36,0.0,80.9,43.8,3.1,98.0,100.0,6.385000000000001,1.141388888888888,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-04-25,99,2020,4,6,9.9576,36.8643,,,2020-04-25T07:42:22.138342Z,0.01,100.0,100.0,0.0,0.0,0.0,PS2,0.0,276.8,101f,0.0,80.0,63.0,4.0,100.0,100.0,7.706111111111111,0.1797222222222227,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-05-30,99,2020,5,6,9.9576,36.8643,,,2020-05-30T06:13:54.780639Z,0.0,54.0,80.0,0.0,0.0,0.0,PS2,20.0,84.4,0f21,0.0,69.5,41.8,4.0,49.0,100.0,6.2316666666666665,1.294722222222222,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-06-13,99,2020,6,6,9.9576,36.8643,,,2020-06-13T07:40:50.21089Z,0.01,98.0,100.0,0.0,0.0,0.0,PS2,0.0,98.4,1034,0.0,59.7,60.4,4.0,98.0,100.0,7.680555555555556,0.1541666666666676,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-07-04,99,2020,7,6,9.9576,36.8643,,,2020-07-04T06:13:54.134284Z,0.0,77.0,100.0,0.0,0.0,0.0,PS2,0.0,201.2,0f2e,0.0,68.4,39.8,1.5,77.0,100.0,6.2316666666666665,1.294722222222222,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-07-11,99,2020,7,6,9.9576,36.8643,,,2020-07-11T07:42:46.386971Z,0.01,98.0,100.0,0.0,0.0,0.0,PS2,0.0,100.7,0f28,0.0,62.7,59.9,1.0,98.0,100.0,7.712777777777778,0.1863888888888896,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-10-10,99,2020,10,6,9.9576,36.8643,,,2020-10-10T07:40:05.94596Z,0.0,97.0,100.0,0.0,0.0,0.0,PS2,0.0,98.4,1014,0.0,123.5,60.4,5.1,97.0,100.0,7.668055555555556,0.1416666666666675,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-10-10,99,2020,10,6,9.9576,36.8643,,,2020-10-10T08:14:50.980401Z,0.0,78.0,80.0,0.0,0.0,0.0,PS2.SD,0.0,260.1,106a,20.0,135.3,66.6,2.0,72.0,100.0,8.247222222222222,0.7208333333333332,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-10-24,99,2020,10,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,8.125833333333334,0.5994444444444458,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-10-24,99,2020,10,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,8.12638888888889,0.6000000000000014,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-12-05,99,2020,12,6,9.9576,36.8643,,,2020-12-05T07:39:21.165935Z,0.14,97.0,100.0,0.0,0.0,0.0,PS2,0.0,99.0,1025,0.0,142.3,49.0,1.9,97.0,100.0,7.655833333333334,0.1294444444444451,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-12-12,99,2020,12,6,9.9576,36.8643,,,2020-12-12T07:21:52.161381Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.9,2441,0.0,137.5,44.8,5.0,100.0,100.0,7.364444444444444,0.1619444444444449,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-12-12,99,2020,12,6,9.9576,36.8643,,,2020-12-12T08:08:17.962715Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.9,2254,0.0,149.7,51.5,4.0,100.0,100.0,8.138055555555555,0.6116666666666664,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2020-12-19,99,2020,12,6,9.9576,36.8643,,,,,,,,,,PS2,,,,,,,,,,5.670833333333333,1.8555555555555552,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-01-09,99,2021,1,6,9.9576,36.8643,,,2021-01-09T08:05:18.397761Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,186.7,227a,0.0,144.3,50.6,0.1,100.0,100.0,8.088333333333335,0.5619444444444461,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-01-23,99,2021,1,6,9.9576,36.8643,,,,,,,,,,PS2,,,,,,,,,,7.418333333333334,0.1080555555555546,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-01-30,99,2021,1,6,9.9576,36.8643,,,2021-01-30T08:04:22.343745Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.8,2416,0.0,137.7,52.8,2.9,100.0,100.0,8.072777777777777,0.5463888888888881,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-01-30,99,2021,1,6,9.9576,36.8643,,,2021-01-30T08:04:24.695061Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.7,2416,0.0,137.6,52.9,2.9,100.0,100.0,8.073333333333332,0.5469444444444438,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-02-06,99,2021,2,6,9.9576,36.8643,,,2021-02-06T05:38:06.46947Z,0.01,96.0,100.0,0.0,0.0,0.0,PS2,0.0,197.9,0f2e,0.0,111.8,23.5,1.6,96.0,100.0,5.635,1.8913888888888888,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-02-06,99,2021,2,6,9.9576,36.8643,,,2021-02-06T07:39:21.610954Z,0.01,100.0,100.0,0.0,0.0,0.0,PS2,0.0,97.8,101b,0.0,128.9,49.9,5.0,100.0,100.0,7.655833333333334,0.1294444444444451,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-02-13,99,2021,2,6,9.9576,36.8643,,,2021-02-13T07:40:31.598261Z,0.0,93.0,100.0,0.0,0.0,0.0,PS2,0.0,99.9,1013,0.0,125.9,51.1,1.0,93.0,100.0,7.675277777777778,0.148888888888889,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-03-06,99,2021,3,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,8.035555555555556,0.5091666666666672,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-03-06,99,2021,3,6,9.9576,36.8643,,,2021-03-06T08:02:11.154309Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.0,240a,0.0,120.6,60.8,5.0,100.0,100.0,8.036388888888888,0.5099999999999998,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-03-13,99,2021,3,6,9.9576,36.8643,,,2021-03-13T08:04:55.671665Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,275.6,225b,0.0,116.3,62.5,2.0,100.0,100.0,8.081944444444444,0.5555555555555554,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-03-20,99,2021,3,6,9.9576,36.8643,,,2021-03-20T07:14:32.54671Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.6,2460,0.0,103.2,52.2,4.0,100.0,100.0,7.242222222222222,0.2841666666666667,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-04-03,99,2021,4,6,9.9576,36.8643,,,2021-04-03T07:41:58.97062Z,0.0,100.0,100.0,0.0,0.0,0.0,PS2,0.0,276.6,1034,0.0,96.9,61.2,3.9,100.0,100.0,7.6994444444444445,0.1730555555555559,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-04-17,99,2021,4,6,9.9576,36.8643,,,2021-04-17T07:11:29.066935Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.7,2463,0.0,85.7,55.8,4.0,100.0,100.0,7.1913888888888895,0.3349999999999991,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-05-15,99,2021,5,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.207222222222223,0.3191666666666659,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-05-29,99,2021,5,6,9.9576,36.8643,,,,,,,,,,PS2,,,,,,,,,,7.624444444444445,0.0980555555555566,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-06-12,99,2021,6,6,9.9576,36.8643,,,2021-06-12T08:01:57.053011Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,99.7,2403,0.0,55.7,64.7,2.0,99.0,100.0,8.0325,0.5061111111111121,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-06-26,99,2021,6,6,9.9576,36.8643,,,2021-06-26T08:00:06.961763Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,99.7,2416,0.0,56.4,63.8,2.0,100.0,100.0,8.001666666666667,0.4752777777777783,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-08-14,99,2021,8,6,9.9576,36.8643,,,2021-08-14T08:28:47.881384Z,0.0,95.0,100.0,0.0,0.0,0.0,PS2.SD,0.0,177.7,105e,0.0,73.9,72.8,0.4,95.0,100.0,8.479722222222222,0.9533333333333333,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-08-14,99,2021,8,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,8.480277777777777,0.9538888888888888,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-08-28,99,2021,8,6,9.9576,36.8643,,,2021-08-28T08:00:18.623865Z,0.0,55.0,63.0,0.37,37.0,0.0,PSB.SD,0.0,276.5,2419,0.0,89.0,66.7,3.0,57.0,63.0,8.005,0.4786111111111122,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-08-28,99,2021,8,6,9.9576,36.8643,,,2021-08-28T08:00:37.176929Z,0.0,67.0,44.0,0.56,56.0,0.0,PSB.SD,0.0,100.5,2426,0.0,89.0,67.2,0.9,73.0,44.0,8.010277777777778,0.4838888888888899,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-09,99,2021,10,6,9.9576,36.8643,,,2021-10-09T07:08:29.534542Z,0.0,94.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.7,2429,0.0,115.6,54.0,4.9,94.0,100.0,7.14138888888889,0.3849999999999989,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-16,99,2021,10,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.175833333333333,0.3505555555555553,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-16,99,2021,10,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.995555555555556,0.4691666666666672,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-16,99,2021,10,6,9.9576,36.8643,,,2021-10-16T08:32:32.211388Z,0.0,99.0,100.0,0.0,0.0,0.0,PS2.SD,0.0,276.2,105e,0.0,148.4,67.9,3.1,99.0,100.0,8.542222222222222,1.0158333333333331,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-23,99,2021,10,6,9.9576,36.8643,,,2021-10-23T04:49:38.623169Z,0.09,93.0,100.0,0.0,0.0,0.0,PS2,0.0,83.4,1050,0.0,106.3,20.6,4.9,93.0,100.0,4.827222222222222,2.6991666666666667,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-23,99,2021,10,6,9.9576,36.8643,,,,,,,,,,PS2,,,,,,,,,,4.8275,2.698888888888889,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-23,99,2021,10,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.402500000000001,0.1238888888888878,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-30,99,2021,10,6,9.9576,36.8643,,,2021-10-30T07:37:51.118345Z,0.1,99.0,100.0,0.0,0.0,0.0,PS2,0.0,276.0,1039,0.0,133.7,55.8,2.9,99.0,100.0,7.630833333333334,0.1044444444444456,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-10-30,99,2021,10,6,9.9576,36.8643,,,2021-10-30T07:39:55.994047Z,0.1,99.0,100.0,0.0,0.0,0.0,PS2,0.0,276.6,1002,0.0,134.1,56.0,4.9,99.0,100.0,7.665277777777778,0.1388888888888892,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-11-06,99,2021,11,6,9.9576,36.8643,,,2021-11-06T07:08:19.095407Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,97.9,2448,0.0,129.4,49.4,4.9,100.0,100.0,7.138611111111112,0.3877777777777771,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-11-06,99,2021,11,6,9.9576,36.8643,,,,,,,,,,PS2,,,,,,,,,,7.676944444444445,0.150555555555556,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-11-13,99,2021,11,6,9.9576,36.8643,,,2021-11-13T07:09:44.454537Z,0.0,72.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.2,2439,0.0,131.9,48.2,2.0,73.0,100.0,7.162222222222223,0.3641666666666658,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-11-20,99,2021,11,6,9.9576,36.8643,,,2021-11-20T07:11:59.882149Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.5,241e,0.0,133.5,46.8,5.0,100.0,100.0,7.199722222222222,0.3266666666666662,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-11-27,99,2021,11,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.158055555555556,0.3683333333333323,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-11-27,99,2021,11,6,9.9576,36.8643,,,2021-11-27T07:09:32.293887Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.8,2463,0.0,134.0,45.2,5.0,100.0,100.0,7.158888888888889,0.3674999999999997,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-12-04,99,2021,12,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.156666666666667,0.3697222222222214,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-12-04,99,2021,12,6,9.9576,36.8643,,,2021-12-04T07:40:27.060152Z,0.0,100.0,100.0,0.0,0.0,0.0,PS2.SD,0.0,99.9,105c,0.0,142.4,49.3,1.0,100.0,100.0,7.674166666666667,0.1477777777777786,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2021-12-25,99,2021,12,6,9.9576,36.8643,,,2021-12-25T07:23:51.400778Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.5,2251,0.0,136.8,43.9,2.9,100.0,100.0,7.397500000000001,0.1288888888888877,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-01-15,99,2022,1,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.108888888888888,0.4175000000000004,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-01-15,99,2022,1,6,9.9576,36.8643,,,2022-01-15T07:06:34.385706Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,99.8,2459,0.0,129.4,41.0,1.0,100.0,100.0,7.109444444444444,0.4169444444444448,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-01-22,99,2022,1,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.609722222222222,0.083333333333333,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-01-22,99,2022,1,6,9.9576,36.8643,,,2022-01-22T07:56:46.278342Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.9,241c,0.0,138.0,50.1,4.0,100.0,100.0,7.946111111111112,0.419722222222223,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-01-29,99,2022,1,6,9.9576,36.8643,,,2022-01-29T07:20:34.069175Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.3,2264,0.0,128.0,44.9,5.0,99.0,100.0,7.342777777777777,0.1836111111111114,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-02-05,99,2022,2,6,9.9576,36.8643,,,2022-02-05T07:36:11.181034Z,0.1,100.0,100.0,0.0,0.0,0.0,PS2,0.0,99.5,1038,0.0,128.5,48.9,1.9,100.0,100.0,7.603055555555555,0.0766666666666662,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-02-19,99,2022,2,6,9.9576,36.8643,,,2022-02-19T07:05:00.481846Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.1,2428,0.0,117.2,45.1,5.0,100.0,100.0,7.083333333333333,0.4430555555555555,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-02-19,99,2022,2,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.083888888888889,0.4424999999999999,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-02-19,99,2022,2,6,9.9576,36.8643,,,2022-02-19T07:07:31.095431Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,274.8,241a,0.0,117.2,45.1,1.0,100.0,100.0,7.125277777777777,0.4011111111111116,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-03-05,99,2022,3,6,9.9576,36.8643,,,2022-03-05T07:08:13.873523Z,0.0,98.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.8,2447,0.0,110.4,47.5,5.0,98.0,100.0,7.1369444444444445,0.389444444444444,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-03-05,99,2022,3,6,9.9576,36.8643,,,2022-03-05T07:34:31.247758Z,0.1,84.0,82.0,0.18,18.0,0.0,PS2,0.0,100.6,1001,0.0,115.1,54.2,1.1,77.0,82.0,7.575277777777777,0.0488888888888885,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-03-05,99,2022,3,6,9.9576,36.8643,,,2022-03-05T07:34:32.23971Z,0.1,94.0,100.0,0.0,0.0,0.0,PS2,0.0,101.2,1001,0.0,115.0,54.2,1.1,94.0,100.0,7.575555555555555,0.0491666666666663,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-03-12,99,2022,3,6,9.9576,36.8643,,,2022-03-12T07:52:23.851751Z,0.0,68.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,202.4,2416,0.0,114.6,59.7,0.1,69.0,100.0,7.873055555555556,0.3466666666666675,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-03-12,99,2022,3,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.87388888888889,0.347500000000001,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-03-19,99,2022,3,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.138611111111112,0.3877777777777771,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-03-19,99,2022,3,6,9.9576,36.8643,,,2022-03-19T07:08:21.731335Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.6,2453,0.0,103.1,50.5,3.0,99.0,100.0,7.139166666666667,0.3872222222222214,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-04-02,99,2022,4,6,9.9576,36.8643,,,2022-04-02T07:06:58.591642Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,99.2,245c,0.0,94.9,52.9,1.9,99.0,100.0,7.116111111111111,0.4102777777777779,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-04-02,99,2022,4,6,9.9576,36.8643,,,2022-04-02T07:54:54.296583Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.1,2413,0.0,99.6,64.9,5.0,100.0,100.0,7.915,0.3886111111111114,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-04-02,99,2022,4,6,9.9576,36.8643,,,2022-04-02T07:54:56.587702Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.1,2413,0.0,99.3,64.9,5.0,100.0,100.0,7.915555555555556,0.3891666666666671,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-04-23,99,2022,4,6,9.9576,36.8643,,,2022-04-23T07:06:06.036661Z,0.0,82.0,75.0,0.25,25.0,0.0,PSB.SD,0.0,100.7,2429,0.0,82.4,54.6,1.3,78.0,75.0,7.101666666666667,0.424722222222222,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-05-07,99,2022,5,6,9.9576,36.8643,,,2022-05-07T07:11:28.786542Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.8,2212,0.0,74.9,55.6,5.0,100.0,100.0,7.191111111111112,0.3352777777777769,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-05-14,99,2022,5,6,9.9576,36.8643,,,2022-05-14T07:36:22.219271Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.6,2479,0.0,68.8,61.7,2.9,99.0,100.0,7.606111111111111,0.0797222222222222,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-05-28,99,2022,5,6,9.9576,36.8643,,,2022-05-28T07:39:50.552306Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.1,2482,0.0,63.4,60.8,5.0,99.0,100.0,7.66388888888889,0.137500000000001,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-06-11,99,2022,6,6,9.9576,36.8643,,,2022-06-11T07:05:06.624164Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,99.6,241f,0.0,64.7,52.6,2.0,100.0,100.0,7.085,0.4413888888888886,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-10-01,99,2022,10,6,9.9576,36.8643,,,2022-10-01T07:01:11.852584Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.6,2463,0.0,108.8,52.5,1.1,100.0,100.0,7.019722222222222,0.5066666666666668,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-10-22,99,2022,10,6,9.9576,36.8643,,,2022-10-22T07:36:40.478893Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,102.6,249d,0.0,129.8,57.5,1.0,100.0,100.0,7.611111111111111,0.0847222222222221,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-10-22,99,2022,10,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.611666666666666,0.0852777777777777,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-10-29,99,2022,10,6,9.9576,36.8643,,,2022-10-29T06:59:46.591923Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.1,242b,0.0,124.3,49.1,4.9,100.0,100.0,6.996111111111111,0.5302777777777772,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-10-29,99,2022,10,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,6.996666666666667,0.5297222222222215,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-11-05,99,2022,11,6,9.9576,36.8643,,,2022-11-05T07:00:33.107057Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,102.7,2455,0.0,127.0,47.7,0.8,100.0,100.0,7.009166666666666,0.5172222222222222,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-11-19,99,2022,11,6,9.9576,36.8643,,,2022-11-19T07:36:22.1658Z,0.0,92.0,83.0,0.17,17.0,0.0,PSB.SD,0.0,98.7,2486,0.0,140.1,51.6,2.7,90.0,83.0,7.606111111111111,0.0797222222222222,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-11-26,99,2022,11,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,6.985833333333334,0.5405555555555548,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-11-26,99,2022,11,6,9.9576,36.8643,,,2022-11-26T06:59:11.688557Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.1,2423,0.0,132.1,43.8,3.5,100.0,100.0,6.9863888888888885,0.54,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-12-03,99,2022,12,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.065277777777777,0.4611111111111112,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-12-10,99,2022,12,6,9.9576,36.8643,,,2022-12-10T07:04:26.570546Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,99.5,242d,0.0,134.0,42.4,1.5,100.0,100.0,7.073888888888889,0.4524999999999997,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-12-24,99,2022,12,6,9.9576,36.8643,,,2022-12-24T07:37:31.288508Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,99.4,24a3,0.0,140.6,46.5,1.7,100.0,100.0,7.625277777777778,0.0988888888888892,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-12-24,99,2022,12,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.625833333333333,0.0994444444444448,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2022-12-31,99,2022,12,6,9.9576,36.8643,,,2022-12-31T07:03:54.508691Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,101.6,242d,0.0,132.3,40.4,1.0,100.0,100.0,7.065,0.461388888888889,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2023-01-07,99,2023,1,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.626111111111111,0.0997222222222227,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2023-01-07,99,2023,1,6,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.626666666666667,0.1002777777777783,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,1,2023-01-14,99,2023,1,6,9.9576,36.8643,,,2023-01-14T07:36:50.843755Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.8,2473,0.0,136.2,46.5,4.4,100.0,100.0,7.613888888888889,0.0875000000000003,0,sumsum_maxpMax_27_24
